timestep,predicted_time,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
4652,18.677187503864303,2,3,3,0.6,0.6,192,4096.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
4653,18.66246238257356,2,3,3,0.6,0.5,192,4096.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
4654,18.66246238257356,2,3,3,0.6,0.5,192,4096.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
4655,18.62484464145408,2,3,3,0.6,0.5,192,3072.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
4656,18.639569762744827,2,3,3,0.6,0.6,192,3072.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
4657,18.65351365879862,2,3,3,0.6,0.6,192,2048.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
4658,18.66194908832537,2,3,3,0.6,0.6,192,2048.0,3072.0,64.0,14.0,64.0,1,1,1,1,snappy
4659,18.654216256535246,2,3,4,0.6,0.6,192,2048.0,3072.0,64.0,14.0,64.0,1,1,1,1,snappy
4660,18.640272360481454,2,3,4,0.6,0.6,192,3072.0,3072.0,64.0,14.0,64.0,1,1,1,1,snappy
4661,18.64027236048145,2,3,4,0.6,0.7,192,3072.0,3072.0,64.0,14.0,64.0,1,1,1,1,snappy
4662,18.63507813649556,2,3,4,0.6,0.7,192,3072.0,3072.0,64.0,14.0,64.0,1,1,1,0,snappy
4663,18.66756081212754,2,3,4,0.6,0.7,192,3072.0,3072.0,48.0,14.0,64.0,1,1,1,0,snappy
4664,18.65158105022278,2,3,4,0.6,0.7,192,3072.0,3072.0,48.0,14.0,64.0,0,1,1,0,snappy
4665,18.710695865037597,2,3,4,0.6,0.7,192,3072.0,3072.0,48.0,14.0,56.0,0,1,1,0,snappy
4666,18.710695865037597,2,3,4,0.6,0.7,192,3072.0,3072.0,48.0,14.0,48.0,0,1,1,0,snappy
4667,18.771174772164418,2,3,4,0.6,0.8,192,3072.0,3072.0,48.0,14.0,48.0,0,1,1,0,snappy
4668,18.78386696793162,2,3,4,0.6,0.8,192,3072.0,3072.0,48.0,12.0,48.0,0,1,1,0,snappy
4669,18.783468582456496,2,3,4,0.6,0.8,192,3072.0,3072.0,48.0,10.0,48.0,0,1,1,0,snappy
4670,18.783468582456496,2,3,4,0.6,0.8,192,3072.0,3072.0,48.0,10.0,48.0,0,1,1,0,snappy
4671,18.741021604575835,2,3,4,0.6,0.8,192,3072.0,3072.0,48.0,10.0,48.0,0,1,0,0,snappy
4672,18.741021604575835,2,3,4,0.6,0.8,192,3072.0,3072.0,48.0,10.0,48.0,0,1,0,0,snappy
4673,18.713033827589452,2,3,4,0.6,0.8,224,3072.0,3072.0,48.0,10.0,48.0,0,1,0,0,snappy
4674,18.71343221306457,2,3,4,0.6,0.8,224,3072.0,3072.0,48.0,12.0,48.0,0,1,0,0,snappy
4675,18.741419990050957,2,3,4,0.6,0.8,192,3072.0,3072.0,48.0,12.0,48.0,0,1,0,0,snappy
4676,17.72209908432463,3,3,4,0.6,0.8,192,3072.0,3072.0,48.0,12.0,48.0,0,1,0,0,snappy
4677,17.76114001148822,3,3,4,0.6,0.8,192,4096.0,3072.0,48.0,12.0,48.0,0,1,0,0,snappy
4678,17.72209908432463,3,3,4,0.6,0.8,192,3072.0,3072.0,48.0,12.0,48.0,0,1,0,0,snappy
4679,17.724571537360276,3,3,4,0.6,0.8,192,3072.0,3072.0,48.0,12.0,48.0,0,1,1,0,snappy
4680,17.72457153736028,3,3,4,0.6,0.8,192,3072.0,3072.0,48.0,12.0,48.0,0,1,1,0,snappy
4681,17.693768241504895,3,3,4,0.6,0.8,192,3072.0,3072.0,64.0,12.0,48.0,0,1,1,0,snappy
4682,17.6937682415049,3,3,4,0.6,0.8,192,3072.0,3072.0,64.0,12.0,48.0,0,1,1,0,snappy
4683,17.732809168668485,3,3,4,0.6,0.8,192,4096.0,3072.0,64.0,12.0,48.0,0,1,1,0,snappy
4684,17.763612464523867,3,3,4,0.6,0.8,192,4096.0,3072.0,48.0,12.0,48.0,0,1,1,0,snappy
4685,17.763612464523863,3,3,4,0.6,0.8,192,4096.0,3072.0,48.0,12.0,48.0,0,1,1,0,snappy
4686,17.73280916866848,3,3,4,0.6,0.8,192,4096.0,3072.0,64.0,12.0,48.0,0,1,1,0,snappy
4687,17.75162220116711,3,3,4,0.6,0.8,192,5120.0,3072.0,64.0,12.0,48.0,0,1,1,0,snappy
4688,17.73280916866848,3,3,4,0.6,0.8,192,4096.0,3072.0,64.0,12.0,48.0,0,1,1,0,snappy
4689,17.86200745983054,3,3,4,0.6,0.8,192,4096.0,3072.0,64.0,12.0,48.0,1,1,1,0,snappy
4690,17.86200745983054,3,3,4,0.6,0.8,192,4096.0,3072.0,64.0,12.0,48.0,1,1,1,0,snappy
4691,17.85875488046546,3,3,4,0.6,0.8,192,4096.0,3072.0,64.0,10.0,48.0,1,1,1,0,snappy
4692,17.858754880465465,3,3,4,0.6,0.8,192,4096.0,3072.0,64.0,10.0,48.0,1,1,1,0,snappy
4693,17.85875488046546,3,3,4,0.6,0.8,192,4096.0,3072.0,64.0,10.0,48.0,1,1,1,0,snappy
4694,18.788948699651545,2,3,4,0.6,0.8,192,4096.0,3072.0,64.0,10.0,48.0,1,1,1,0,snappy
4695,18.76614970867339,2,3,4,0.6,0.8,224,4096.0,3072.0,64.0,10.0,48.0,1,1,1,0,snappy
4696,18.781054949073418,2,3,4,0.6,0.8,224,4096.0,3072.0,48.0,10.0,48.0,1,1,1,0,snappy
4697,18.76017028296792,2,3,4,0.5,0.8,224,4096.0,3072.0,48.0,10.0,48.0,1,1,1,0,snappy
4698,18.760170282967916,2,3,4,0.5,0.8,224,4096.0,3072.0,48.0,10.0,48.0,1,1,1,0,snappy
4699,18.754092093667506,2,3,4,0.5,0.8,224,4096.0,3072.0,32.0,10.0,48.0,1,1,1,0,snappy
4700,18.788802091963962,2,3,4,0.4,0.8,224,4096.0,3072.0,32.0,10.0,48.0,1,1,1,0,snappy
4701,18.676120932132285,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4702,17.475297787371314,3,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4703,17.475297787371314,3,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4704,17.483166035828102,3,3,3,0.7,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4705,17.48106415924532,3,3,3,0.7,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,lz4
4706,17.483166035828102,3,3,3,0.7,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4707,17.55345432220094,3,3,3,0.7,0.6,160,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4708,17.583409869662734,3,2,3,0.7,0.6,160,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4709,17.583409869662734,3,2,3,0.7,0.6,160,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4710,17.55345432220094,3,3,3,0.7,0.6,160,3072.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4711,17.436920536732593,3,3,3,0.7,0.6,160,3072.0,4096.0,80.0,14.0,72.0,1,0,1,1,snappy
4712,17.481544559388652,3,3,3,0.7,0.6,160,4096.0,4096.0,80.0,14.0,72.0,1,0,1,1,snappy
4713,17.59760026902752,3,3,4,0.7,0.6,160,4096.0,4096.0,80.0,14.0,72.0,1,0,1,1,snappy
4714,17.597600269027524,3,3,4,0.7,0.6,160,4096.0,4096.0,80.0,14.0,72.0,1,0,1,1,snappy
4715,17.739320924351826,3,3,4,0.7,0.6,160,4096.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4716,17.58463965774678,3,3,4,0.7,0.6,192,4096.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4717,17.58463965774678,3,3,4,0.7,0.6,192,4096.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4718,17.584639657746784,3,3,4,0.7,0.6,192,4096.0,3072.0,80.0,14.0,72.0,1,0,1,1,snappy
4719,17.609699875692407,3,3,4,0.7,0.6,192,4096.0,2048.0,80.0,14.0,72.0,1,0,1,1,snappy
4720,17.614139392888177,3,3,4,0.7,0.6,192,4096.0,2048.0,64.0,14.0,72.0,1,0,1,1,snappy
4721,17.386475081064535,3,3,4,0.7,0.6,192,4096.0,2048.0,64.0,14.0,72.0,0,0,1,1,snappy
4722,17.334594213170377,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,72.0,0,0,1,1,snappy
4723,17.57326230953253,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,72.0,1,0,1,1,snappy
4724,17.573262309532527,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,72.0,1,0,1,1,snappy
4725,17.57909873930646,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,80.0,1,0,1,1,snappy
4726,17.579098739306456,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,80.0,1,0,1,1,snappy
4727,17.57326230953253,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,72.0,1,0,1,1,snappy
4728,17.579098739306456,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,80.0,1,0,1,1,snappy
4729,17.569986690783995,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,80.0,1,0,0,1,snappy
4730,17.563556847479152,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,88.0,1,0,0,1,snappy
4731,17.56355684747915,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,88.0,1,0,0,1,snappy
4732,17.563556847479152,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,88.0,1,0,0,1,snappy
4733,17.57266889600162,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,88.0,1,0,1,1,snappy
4734,17.67256980009367,3,3,4,0.8,0.6,192,3072.0,2048.0,64.0,14.0,88.0,1,0,1,1,snappy
4735,17.572668896001616,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,88.0,1,0,1,1,snappy
4736,17.57909873930646,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,80.0,1,0,1,1,snappy
4737,17.579098739306463,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,80.0,1,0,1,1,snappy
4738,17.579098739306456,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,80.0,1,0,1,1,snappy
4739,17.57909873930646,3,3,4,0.7,0.6,192,3072.0,2048.0,64.0,14.0,80.0,1,0,1,1,snappy
4740,17.61997582266211,3,3,4,0.7,0.6,192,4096.0,2048.0,64.0,14.0,80.0,1,0,1,1,snappy
4741,17.626909795325243,3,3,4,0.7,0.6,192,4096.0,2048.0,64.0,14.0,80.0,1,1,1,1,snappy
4742,17.626909795325247,3,3,4,0.7,0.5,192,4096.0,2048.0,64.0,14.0,80.0,1,1,1,1,snappy
4743,17.620479952020407,3,3,4,0.7,0.5,192,4096.0,2048.0,64.0,14.0,88.0,1,1,1,1,snappy
4744,17.627547804287737,3,3,4,0.7,0.4,192,4096.0,2048.0,64.0,14.0,88.0,1,1,1,1,snappy
4745,17.627547804287737,3,3,4,0.7,0.4,192,4096.0,2048.0,64.0,14.0,88.0,1,1,1,1,snappy
4746,17.627547804287737,3,3,4,0.7,0.4,192,4096.0,2048.0,64.0,14.0,88.0,1,1,1,1,snappy
4747,17.627547804287733,3,3,4,0.7,0.4,192,4096.0,2048.0,64.0,14.0,88.0,1,1,1,1,snappy
4748,17.62754780428774,3,3,4,0.7,0.4,192,4096.0,2048.0,64.0,14.0,88.0,1,1,1,1,snappy
4749,17.627547804287733,3,3,4,0.7,0.4,192,4096.0,2048.0,64.0,14.0,96.0,1,1,1,1,snappy
4750,17.659249353433033,3,2,4,0.7,0.4,192,4096.0,2048.0,64.0,14.0,96.0,1,1,1,1,snappy
4751,18.61487213719651,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,64.0,1,1,1,1,snappy
4752,18.59511541868354,2,3,3,0.6,0.5,192,3072.0,3072.0,80.0,14.0,64.0,1,1,1,1,snappy
4753,18.56774771402452,2,3,3,0.6,0.5,192,3072.0,3072.0,80.0,14.0,64.0,0,1,1,1,snappy
4754,17.330887117512848,3,3,3,0.6,0.5,192,3072.0,3072.0,80.0,14.0,64.0,0,1,1,1,snappy
4755,17.24072730196604,3,3,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,64.0,0,1,1,1,snappy
4756,17.40158963999944,3,3,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,64.0,1,1,1,1,snappy
4757,17.424415442090865,3,2,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,64.0,1,1,1,1,snappy
4758,17.426845972915494,3,2,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,64.0,1,1,1,1,lz4
4759,17.38287756034813,3,2,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
4760,17.362500365783436,3,2,3,0.6,0.5,224,3072.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
4761,17.382877560348128,3,2,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
4762,17.355519350849292,3,3,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
4763,17.355519350849292,3,3,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
4764,18.57211736677403,2,3,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
4765,18.540001627870446,2,3,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,0,1,lz4
4766,17.348195238233508,3,3,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,0,1,lz4
4767,17.34819523823351,3,3,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,0,1,lz4
4768,17.375553447732347,3,2,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,0,1,lz4
4769,17.37555344773235,3,2,3,0.6,0.5,192,3072.0,4096.0,80.0,14.0,72.0,1,1,0,1,lz4
4770,17.384172583534816,3,2,3,0.6,0.5,192,3072.0,4096.0,80.0,12.0,72.0,1,1,0,1,lz4
4771,17.428140996102186,3,2,3,0.6,0.5,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4772,17.428140996102186,3,2,3,0.6,0.6,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4773,17.428140996102186,3,2,3,0.6,0.6,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4774,17.40467340866133,3,2,2,0.6,0.6,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4775,17.39785531452553,3,2,2,0.5,0.6,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4776,17.39785531452553,3,2,2,0.5,0.6,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4777,17.39785531452553,3,2,2,0.5,0.5,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4778,17.39893815822504,3,2,2,0.5,0.4,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4779,17.39893815822504,3,2,2,0.5,0.4,192,3072.0,4096.0,80.0,12.0,64.0,1,1,0,1,lz4
4780,17.354969745657673,3,2,2,0.5,0.4,192,3072.0,4096.0,80.0,12.0,72.0,1,1,0,1,lz4
4781,17.39261921599186,3,2,2,0.4,0.4,192,3072.0,4096.0,80.0,12.0,72.0,1,1,0,1,lz4
4782,17.252837662066334,3,2,2,0.4,0.4,192,3072.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
4783,17.252837662066334,3,2,2,0.4,0.4,192,3072.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
4784,17.252837662066334,3,2,2,0.4,0.4,192,3072.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
4785,17.252837662066334,3,2,2,0.4,0.4,192,3072.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
4786,17.287290781914596,3,2,3,0.4,0.4,192,3072.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
4787,17.243095402101503,3,3,3,0.4,0.4,192,3072.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
4788,17.233075156873788,3,3,3,0.4,0.4,192,3072.0,4096.0,80.0,10.0,72.0,0,1,0,1,lz4
4789,17.22659356516303,3,3,3,0.4,0.4,224,3072.0,4096.0,80.0,10.0,72.0,0,1,0,1,lz4
4790,17.22659356516303,3,3,3,0.4,0.4,224,3072.0,4096.0,80.0,10.0,72.0,0,1,0,1,lz4
4791,17.22659356516303,3,3,3,0.4,0.4,224,3072.0,4096.0,96.0,10.0,72.0,0,1,0,1,lz4
4792,17.2875891773826,3,3,4,0.4,0.4,224,3072.0,4096.0,96.0,10.0,72.0,0,1,0,1,lz4
4793,17.287589177382596,3,3,4,0.4,0.4,256,3072.0,4096.0,96.0,10.0,72.0,0,1,0,1,lz4
4794,17.2875891773826,3,3,4,0.4,0.4,256,3072.0,4096.0,96.0,10.0,72.0,0,1,0,1,lz4
4795,17.287589177382596,3,3,4,0.4,0.4,256,3072.0,4096.0,96.0,10.0,72.0,0,1,0,1,lz4
4796,17.294177268730245,3,3,4,0.4,0.4,256,3072.0,4096.0,96.0,12.0,72.0,0,1,0,1,lz4
4797,17.294177268730245,3,3,4,0.4,0.4,256,3072.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
4798,17.6450404831208,3,3,4,0.3,0.4,256,3072.0,4096.0,80.0,12.0,72.0,0,1,0,1,lz4
4799,17.677654223200168,3,3,4,0.3,0.4,256,3072.0,4096.0,80.0,12.0,64.0,0,1,0,1,lz4
4800,17.677654223200165,3,3,4,0.3,0.4,256,3072.0,4096.0,80.0,12.0,64.0,0,1,0,1,lz4
4801,18.57845383830147,2,3,3,0.5,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
4802,18.599338504406976,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
4803,18.56722276550339,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
4804,18.567222765503388,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,72.0,1,1,0,1,snappy
4805,18.554621510726786,2,3,3,0.6,0.6,192,3072.0,4096.0,80.0,14.0,72.0,1,1,0,1,snappy
4806,18.594852769064637,2,3,3,0.6,0.6,192,3072.0,4096.0,64.0,14.0,72.0,1,1,0,1,snappy
4807,18.60879666511843,2,3,3,0.6,0.6,192,2048.0,4096.0,64.0,14.0,72.0,1,1,0,1,snappy
4808,18.60879666511843,2,3,3,0.6,0.6,192,2048.0,4096.0,64.0,14.0,72.0,1,1,0,1,snappy
4809,18.587911999012928,2,3,3,0.5,0.6,192,2048.0,4096.0,64.0,14.0,72.0,1,1,0,1,snappy
4810,18.600513253789533,2,3,3,0.5,0.6,192,2048.0,3072.0,64.0,14.0,72.0,1,1,0,1,snappy
4811,18.57334623731835,2,3,3,0.5,0.6,224,2048.0,3072.0,64.0,14.0,72.0,1,1,0,1,snappy
4812,18.56815201333246,2,3,3,0.5,0.6,224,2048.0,3072.0,64.0,14.0,72.0,1,1,0,0,snappy
4813,18.543417163344483,2,3,3,0.5,0.5,224,2048.0,3072.0,64.0,14.0,72.0,1,1,0,0,snappy
4814,18.57553290224807,2,3,3,0.5,0.5,224,2048.0,3072.0,64.0,14.0,72.0,1,1,1,0,snappy
4815,18.562931647471466,2,3,3,0.5,0.5,224,2048.0,4096.0,64.0,14.0,72.0,1,1,1,0,snappy
4816,18.422792585791047,2,2,3,0.5,0.5,224,2048.0,4096.0,64.0,14.0,72.0,1,1,1,0,snappy
4817,18.43483425569522,2,2,3,0.5,0.5,224,1024.0,4096.0,64.0,14.0,72.0,1,1,1,0,snappy
4818,18.415190907820097,2,2,3,0.5,0.5,224,1024.0,4096.0,64.0,16.0,72.0,1,1,1,0,snappy
4819,18.41630402418547,2,2,3,0.5,0.5,224,1024.0,4096.0,64.0,16.0,80.0,1,1,1,0,snappy
4820,18.391791063059664,2,2,3,0.5,0.5,224,1024.0,4096.0,64.0,16.0,80.0,1,1,0,0,snappy
4821,18.39179106305966,2,2,3,0.5,0.5,224,1024.0,4096.0,64.0,16.0,80.0,1,1,0,0,snappy
4822,18.416304024185468,2,2,3,0.5,0.5,224,1024.0,4096.0,64.0,16.0,80.0,1,1,1,0,snappy
4823,18.447904801340414,2,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,1,1,1,0,snappy
4824,18.42573132066728,2,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,0,1,1,0,snappy
4825,18.42573132066728,2,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,0,1,1,0,snappy
4826,18.425731320667282,2,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,0,1,1,0,snappy
4827,18.425731320667282,2,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,0,1,1,0,snappy
4828,18.44790480134041,2,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,1,1,1,0,snappy
4829,17.37812756405229,3,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,1,1,1,0,snappy
4830,17.37812756405229,3,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,1,1,1,0,snappy
4831,17.37812756405229,3,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,1,1,1,0,snappy
4832,17.37812756405229,3,2,3,0.5,0.5,192,1024.0,4096.0,64.0,16.0,80.0,1,1,1,0,snappy
4833,17.37812756405229,3,2,3,0.5,0.5,192,1024.0,4096.0,64.0,18.0,80.0,1,1,1,0,snappy
4834,17.498612501416577,3,2,3,0.5,0.5,192,1024.0,3072.0,64.0,18.0,80.0,1,1,1,0,snappy
4835,17.501193850622926,3,2,3,0.5,0.5,192,1024.0,3072.0,64.0,18.0,80.0,1,1,1,1,snappy
4836,17.479718820136434,3,3,3,0.5,0.5,192,1024.0,3072.0,64.0,18.0,80.0,1,1,1,1,snappy
4837,17.479718820136434,3,3,3,0.5,0.5,192,1024.0,3072.0,64.0,20.0,80.0,1,1,1,1,snappy
4838,17.479718820136434,3,3,3,0.5,0.5,192,1024.0,3072.0,64.0,22.0,80.0,1,1,1,1,snappy
4839,17.521132465955635,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,80.0,1,1,1,1,snappy
4840,17.51938361751755,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,72.0,1,1,1,1,snappy
4841,17.51938361751756,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,72.0,1,1,1,1,snappy
4842,17.332144468189515,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,72.0,0,1,1,1,snappy
4843,17.332144468189515,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,72.0,0,1,1,1,snappy
4844,17.332144468189515,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,72.0,0,1,1,1,snappy
4845,17.51938361751755,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,72.0,1,1,1,1,snappy
4846,17.332144468189515,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,72.0,0,1,1,1,snappy
4847,17.51938361751755,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,22.0,72.0,1,1,1,1,snappy
4848,17.51021232122126,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,24.0,72.0,1,1,1,1,snappy
4849,17.510212321221257,3,3,3,0.4,0.5,192,2048.0,3072.0,64.0,24.0,72.0,1,1,1,1,snappy
4850,17.510212321221257,3,3,3,0.4,0.5,192,1024.0,3072.0,64.0,24.0,72.0,1,1,1,1,snappy
4851,18.58619650429674,2,3,3,0.6,0.6,192,3072.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
4852,18.600140400350536,2,3,3,0.6,0.6,192,2048.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
4853,18.57297338387935,2,3,3,0.6,0.6,224,2048.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
4854,18.57297338387935,2,3,3,0.6,0.6,224,2048.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
4855,18.585015053783522,2,3,3,0.6,0.6,224,1024.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
4856,18.56526921193247,2,3,3,0.6,0.5,224,1024.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
4857,18.629313333705756,2,3,3,0.6,0.5,256,1024.0,3072.0,80.0,14.0,80.0,1,1,1,1,snappy
4858,18.62927331751054,2,3,3,0.6,0.5,256,1024.0,3072.0,80.0,14.0,80.0,1,1,1,1,lz4
4859,18.629273317510542,2,3,3,0.6,0.5,256,1024.0,3072.0,80.0,14.0,80.0,1,1,1,1,lz4
4860,18.641965513277736,2,3,3,0.6,0.5,256,1024.0,3072.0,80.0,12.0,80.0,1,1,1,1,lz4
4861,18.599518535397074,2,3,3,0.6,0.5,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4862,18.595577794656336,2,3,4,0.6,0.5,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4863,18.595577794656332,2,3,4,0.6,0.5,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4864,18.595577794656336,2,3,4,0.6,0.5,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4865,24.05615285393279,1,3,4,0.6,0.5,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4866,24.056152853932804,1,3,4,0.6,0.5,256,1024.0,3072.0,96.0,12.0,80.0,1,1,0,1,lz4
4867,24.0561528539328,1,3,4,0.6,0.5,256,1024.0,3072.0,96.0,12.0,80.0,1,1,0,1,lz4
4868,24.0561528539328,1,3,4,0.6,0.5,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4869,24.05615285393279,1,3,4,0.6,0.5,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4870,24.056152853932797,1,3,4,0.6,0.6,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4871,24.0561528539328,1,3,4,0.6,0.6,256,1024.0,3072.0,80.0,12.0,80.0,1,1,0,1,lz4
4872,24.056152853932804,1,3,4,0.6,0.6,256,1024.0,3072.0,80.0,12.0,80.0,1,1,1,1,lz4
4873,24.04571210383928,1,3,4,0.6,0.6,256,1024.0,3072.0,80.0,12.0,80.0,1,1,1,0,lz4
4874,24.04571210383927,1,3,4,0.6,0.6,256,1024.0,3072.0,80.0,14.0,80.0,1,1,1,0,lz4
4875,24.045712103839264,1,3,4,0.6,0.6,256,1024.0,3072.0,80.0,14.0,80.0,1,1,0,0,lz4
4876,24.04571210383927,1,3,4,0.6,0.6,256,1024.0,3072.0,80.0,14.0,80.0,1,1,0,0,lz4
4877,24.04571210383927,1,3,4,0.6,0.7,256,1024.0,3072.0,80.0,14.0,80.0,1,1,0,0,lz4
4878,23.974183562653092,1,3,4,0.6,0.7,256,1024.0,2048.0,80.0,14.0,80.0,1,1,0,0,lz4
