schema_version,experiment_id,timestamp,job_type,profile,input_dataset_id,input_hdfs_path,input_size_bytes,rng_seed,topology_workers,topology_worker_cores,topology_worker_mem_gb,total_cores,total_memory_gb,executor_cores,executor_memory,executor_instances,driver_cores,driver_memory,memory_fraction,memory_storageFraction,shuffle_compress,spill_compress,shuffle_file_buffer,broadcast_block,broadcast_compress,maxSizeInFlight,io_codec,rpc_message_maxSize,rdd_compress,run_durations_s,median_duration_s,mean_duration_s,std_duration_s,min_duration_s,max_duration_s,cv_duration,successful_runs,exit_code,error_type,spark_conf_hash,spark_conf_path,bench_log_tail_path
2,pagerank_small_4x8x16_20260424194813_27,2026-04-24T19:48:49+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,5g,2,4,4g,0.3,0.7,true,false,64k,8m,false,80m,lz4,128,false,"9.093;8.726;8.707",8.726,8.842,0.17765322025414154,8.707,9.093,0.020091972433175925,3,0,ok,78554fec57c8758c8a88330c24ee3a81b9271cafc08dc356f86c099f56139d96,"",""
2,pagerank_small_4x8x16_20260424194849_28,2026-04-24T19:49:30+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,1,5g,3,3,1g,0.5,0.8,false,true,112k,20m,true,48m,snappy,128,true,"10.765;10.074;10.771",10.765,10.536666666666667,0.32716390727313194,10.074,10.771,0.03105003865293881,3,0,ok,805dd28f095b842143f6638ea6c23838e99003d4778269bc1f30d3a5026a60b7,"",""
2,pagerank_small_4x8x16_20260424194930_29,2026-04-24T19:50:03+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,5,5g,4,3,3g,0.6,0.7,false,true,112k,14m,true,88m,lz4,192,true,"8.255;8.046;8.128",8.128,8.143,0.08598061797095183,8.046,8.255,0.01055883801681835,3,0,ok,aab4a9e009a1600245b973ebcbfec0c563bdfb37262617bb8389563fb0d7e016,"",""
2,pagerank_small_4x8x16_20260424195003_30,2026-04-24T19:50:40+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,4,2g,3,4,3g,0.7,0.6,true,false,112k,6m,false,80m,lz4,128,false,"9.598;9.265;8.851",9.265,9.238000000000001,0.3055585050362696,8.851,9.598,0.03307626164064403,3,0,ok,296282da6bd84784ded1d297d05b83f2439294251581e585a55c3759cbba4468,"",""
2,pagerank_small_4x8x16_20260424195040_31,2026-04-24T19:51:15+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,5,6g,2,1,2g,0.5,0.7,false,true,32k,6m,false,88m,lz4,256,false,"8.136;8.208;8.656",8.208,8.333333333333334,0.23004540614602392,8.136,8.656,0.02760544873752287,3,0,ok,ef13b41f417d1c4202b73ed02f6a5dee5f124791de864afaf554e91cdd650efc,"",""
2,pagerank_small_4x8x16_20260424195115_32,2026-04-24T19:51:50+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,5,2g,1,4,2g,0.4,0.6,true,false,128k,14m,false,56m,lz4,256,true,"8.759;8.624;8.196",8.624,8.526333333333334,0.23999490735337636,8.196,8.759,0.028147492945780877,3,0,ok,fd03403ce827568e7de5f01c38146f8a56489243fed6e8974f674de72d7c146c,"",""
2,pagerank_small_4x8x16_20260424195150_33,2026-04-24T19:52:26+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,3g,4,3,2g,0.7,0.5,true,true,128k,18m,false,96m,snappy,160,false,"9.053;9.421;8.655",9.053,9.043,0.31279812446155536,8.655,9.421,0.03459008343044956,3,0,ok,ba3dd8bd52d9a89c98b040a1c64d6589059933514be12aba3a2cee02178aac0b,"",""
2,pagerank_small_4x8x16_20260424195226_34,2026-04-24T19:53:03+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,8g,2,2,3g,0.5,0.3,true,false,64k,16m,true,80m,snappy,224,false,"8.984;8.910;9.545",8.984,9.146333333333333,0.28351406000800417,8.91,9.545,0.030997564780932706,3,0,ok,428b17a1d6d183e341e8db795a80785029cdec86ab3754a8942105c010f3fe9a,"",""
2,pagerank_small_4x8x16_20260424195303_35,2026-04-24T19:53:41+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,1g,1,4,4g,0.6,0.7,false,true,48k,6m,false,72m,lz4,256,false,"9.586;9.825;9.636",9.636,9.682333333333332,0.1029249996626451,9.586,9.825,0.010630185526489321,3,0,ok,5718f314f342ae7b5422455bd55bf910fd0d4059c33199ef6e0cd7c89f159ff7,"",""
2,pagerank_small_4x8x16_20260424195341_36,2026-04-24T19:54:20+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,4,3g,1,1,2g,0.5,0.6,true,false,48k,18m,true,72m,snappy,256,true,"10.200;9.791;9.270",9.791,9.753666666666666,0.3805875574541144,9.27,10.2,0.03901994710920144,3,0,ok,79e9067a8394b7b54ee63b7324b053969df814b33fcd30b6efc4ee6336f96219,"",""
2,pagerank_small_4x8x16_20260424195420_37,2026-04-24T19:55:07+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,4g,4,4,3g,0.6,0.8,true,false,80k,22m,false,80m,lz4,256,true,"12.677;12.912;12.076",12.677,12.555,0.35202935483659126,12.076,12.912,0.028038976888617385,3,0,ok,3632917fc663c31061ec966a6aab4214bf56b922c38f3991f7ac8c89c7c11d70,"",""
2,pagerank_small_4x8x16_20260424195507_38,2026-04-24T19:55:52+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,3g,3,4,3g,0.7,0.5,true,true,32k,20m,true,64m,snappy,160,false,"10.524;12.935;12.162",12.162,11.873666666666667,1.0051806913297845,10.524,12.935,0.08465630032815905,3,0,ok,c7ef30092da8bb2181e7ba14171678b4b93659059b5a92cd5006a0679c7c43f6,"",""
2,pagerank_small_4x8x16_20260424195552_39,2026-04-24T19:56:28+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,1g,3,4,2g,0.4,0.3,false,true,112k,24m,false,80m,snappy,160,true,"9.283;8.897;8.858",8.897,9.012666666666666,0.19181646320260257,8.858,9.283,0.021282986522960564,3,0,ok,cfd5b4a7d5285adbb24daf272a70cd4ca6810009e3ef2dc602aa052af6790a5b,"",""
2,pagerank_small_4x8x16_20260424195628_40,2026-04-24T19:57:02+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,4g,1,3,4g,0.7,0.4,true,true,96k,18m,false,56m,lz4,160,false,"8.344;7.614;8.311",8.311,8.089666666666666,0.3366168279942178,7.614,8.344,0.041610716716084455,3,0,ok,57d7c40bbe36b8f93cd2dc5d6b27f1cb591bf59488ef329ca6ad4e8d9507b163,"",""
2,pagerank_small_4x8x16_20260424195702_41,2026-04-24T19:57:40+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,1,6g,3,1,1g,0.5,0.4,false,true,32k,10m,true,72m,lz4,160,false,"9.322;9.700;9.609",9.609,9.543666666666667,0.1610845188782034,9.322,9.7,0.016878682429346172,3,0,ok,4cb16245c50e447dd85268d920f93f749bfc06d133bff494ca1ebb95eab938df,"",""
2,pagerank_small_4x8x16_20260424195740_42,2026-04-24T19:58:15+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,8g,3,4,4g,0.6,0.3,true,false,128k,18m,false,80m,snappy,160,true,"7.861;9.532;8.604",8.604,8.665666666666667,0.6835750791894691,7.861,9.532,0.07888314950065035,3,0,ok,d09ad3e2f19565f04038897e884b8a5035745f5247d7343405664ccb5b1801af,"",""
2,pagerank_small_4x8x16_20260424195815_43,2026-04-24T19:59:00+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,5g,1,2,2g,0.3,0.5,false,true,64k,8m,true,64m,snappy,160,false,"12.096;11.893;11.675",11.893,11.888,0.17190889059809147,11.675,12.096,0.014460707486380509,3,0,ok,a49db49011774c9ced1f44e1f40b2d88932ea732c5de220736526ca8a93dc7e0,"",""
2,pagerank_small_4x8x16_20260424195900_44,2026-04-24T19:59:49+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,1g,2,2,1g,0.7,0.8,true,false,32k,16m,true,72m,lz4,128,false,"13.416;12.275;13.204",13.204,12.965,0.49552060165715284,12.275,13.416,0.038219869005565205,3,0,ok,3bd708cac8a6b00a55ca89ae395f89ac3e3a2b141ddecc1d25b117b150f73ca9,"",""
2,pagerank_small_4x8x16_20260424195949_45,2026-04-24T20:00:37+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,3g,3,1,3g,0.6,0.4,true,true,80k,16m,false,64m,snappy,128,false,"12.211;13.391;12.987",12.987,12.863,0.48964749224995174,12.211,13.391,0.0380663525033003,3,0,ok,0c39170fb7944b478b1197b0eade5f69e6b9de9ae0083f107985ff2e529a00cf,"",""
2,pagerank_small_4x8x16_20260424200037_46,2026-04-24T20:01:13+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,7,7g,4,3,3g,0.5,0.4,true,false,48k,20m,true,96m,lz4,160,true,"8.994;9.038;9.139",9.038,9.057,0.06070145522692712,8.994,9.139,0.00670215912851133,3,0,ok,5ac288c1c663ef2454aabf5da50fe029fdaed08465ca495664ed15526601f7f6,"",""
2,pagerank_small_4x8x16_20260424200113_47,2026-04-24T20:01:47+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,8g,1,4,3g,0.4,0.4,true,false,48k,12m,false,80m,lz4,192,true,"7.883;8.261;7.884",7.884,8.009333333333334,0.17795567488063443,7.883,8.261,0.022218537732724458,3,0,ok,f597f515fa799de0c4965e7dd6244af8d764d3cda0ef5ddc9ff194f69b0fe5b6,"",""
2,pagerank_small_4x8x16_20260424200147_48,2026-04-24T20:02:24+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,4g,2,2,4g,0.8,0.6,true,false,112k,22m,true,56m,snappy,192,false,"8.670;9.869;9.424",9.424,9.321,0.49487843625143596,8.67,9.869,0.053092848004660013,3,0,ok,849251af0c73bbac1e95f993cdf75b081d0e410e7c18503fb79f33c7a83c276d,"",""
2,pagerank_small_4x8x16_20260424200224_49,2026-04-24T20:02:58+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,7g,4,1,2g,0.8,0.8,false,true,80k,12m,false,72m,snappy,128,false,"8.779;7.842;7.847",7.847,8.156,0.44053225383241423,7.842,8.779,0.05401327290735829,3,0,ok,91ed118acafd3fcf43e4095b183184376d775635558e1d90acd313b01be0869f,"",""
2,pagerank_small_4x8x16_20260424200258_50,2026-04-24T20:03:35+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,7,4g,1,2,1g,0.6,0.4,true,false,128k,4m,false,88m,lz4,256,true,"9.602;8.812;9.233",9.233,9.215666666666667,0.3227489564489545,8.812,9.602,0.03502176978865206,3,0,ok,cced860ed7cb0dd0050b908d9e178afc5040d432d4dd9a624acc5c071b5e02e3,"",""
2,pagerank_small_4x8x16_20260424200335_51,2026-04-24T20:04:14+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,5g,2,1,4g,0.5,0.7,false,true,96k,22m,false,88m,lz4,192,false,"10.210;9.151;10.095",10.095,9.818666666666667,0.474440254990611,9.151,10.21,0.048320232379543485,3,0,ok,e60f14782a0cf04a01405bdf013fea9585a41a23e56720588977c104d57eb0c3,"",""
2,pagerank_small_4x8x16_20260424200414_52,2026-04-24T20:04:58+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,5g,4,2,2g,0.5,0.5,true,true,96k,22m,true,88m,snappy,160,true,"11.913;11.379;11.400",11.4,11.564,0.24692913963321558,11.379,11.913,0.021353263544899307,3,0,ok,60423db83814a5360ada19c3293258530316e76af8ff09939a9f77f0781355ea,"",""
2,pagerank_small_4x8x16_20260424200458_53,2026-04-24T20:05:32+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,5,5g,3,1,2g,0.7,0.5,true,false,112k,6m,true,72m,lz4,160,false,"7.942;8.676;8.265",8.265,8.294333333333334,0.3003712517683556,7.942,8.676,0.036214031881407656,3,0,ok,363d2bcd7f244bec36f804ad2f18729972d2b957fc314d4c6282a69e6f378122,"",""
2,pagerank_small_4x8x16_20260424200532_54,2026-04-24T20:06:11+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,3,6g,4,4,1g,0.6,0.7,false,false,64k,8m,false,64m,lz4,256,false,"9.417;9.424;9.897",9.424,9.579333333333333,0.2246424319273239,9.417,9.897,0.023450737552438296,3,0,ok,17ffb9d0998814841a68ba7af4d76e9302b04ed4e2b382797d90919d20f5a638,"",""
2,pagerank_small_4x8x16_20260424200611_55,2026-04-24T20:06:45+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,5,7g,3,4,3g,0.3,0.5,false,true,32k,24m,true,80m,snappy,192,false,"8.182;8.252;8.369",8.252,8.267666666666667,0.07714200469840568,8.182,8.369,0.009330565419312866,3,0,ok,e6f7c2d5e8887e19a1cf50134ca3f2b638a77a3cf2eb03637b25e50377d5bd68,"",""
2,pagerank_small_4x8x16_20260424200645_56,2026-04-24T20:07:24+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,4,4g,4,4,1g,0.8,0.4,true,true,48k,6m,true,96m,lz4,128,true,"9.410;9.747;10.350",9.747,9.835666666666667,0.38884129867537914,9.41,10.35,0.039533802013967445,3,0,ok,359239261af68240fc979230d678b1f9954e05da46c453154dbb524c39a677c1,"",""
2,pagerank_small_4x8x16_20260424200724_57,2026-04-24T20:07:59+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,5,3g,4,3,3g,0.8,0.6,true,false,64k,6m,false,88m,lz4,192,true,"9.102;7.955;8.580",8.58,8.545666666666667,0.4688897051072412,7.955,9.102,0.05486870988499916,3,0,ok,5d42ae70b0c60b51b3ba83c4f7a0277504f2ee4f6f3d20a57641f02e0fd29ea8,"",""
2,pagerank_small_4x8x16_20260424200759_58,2026-04-24T20:08:35+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,4g,4,4,3g,0.3,0.8,true,false,96k,4m,false,56m,lz4,160,true,"8.325;8.862;9.983",8.862,9.056666666666667,0.6907302094321798,8.325,9.983,0.07626759765537502,3,0,ok,13afc3d377c8e5927950d42b1c89ef963b80ca5a10b07057afad415de3f22258,"",""
2,pagerank_small_4x8x16_20260424200835_59,2026-04-24T20:09:12+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,2g,3,2,3g,0.7,0.7,true,false,64k,22m,false,48m,snappy,224,true,"8.724;8.889;9.379",8.889,8.997333333333334,0.2781586278047512,8.724,9.379,0.030915674400350236,3,0,ok,b1333cb440306fb6f0c104dc21d61b347f8e486972f3e146e30b6acf9aa8e078,"",""
2,pagerank_small_4x8x16_20260424200912_60,2026-04-24T20:09:50+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,7,6g,1,1,3g,0.8,0.3,false,true,64k,16m,false,80m,snappy,256,true,"9.837;9.728;9.679",9.728,9.748,0.0660353440716912,9.679,9.837,0.006774245391022898,3,0,ok,6bd7c9d571edcd8ca2400152aacb1a8833669b24ccb8bbeedc6271cdfef84ce5,"",""
2,pagerank_small_4x8x16_20260424200950_61,2026-04-24T20:10:29+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,1g,3,1,4g,0.7,0.6,false,true,64k,22m,false,48m,lz4,192,false,"9.681;9.480;10.131",9.681,9.764,0.272172739266812,9.48,10.131,0.02787512692204138,3,0,ok,db93edff3cdcea8592c93cfcdb0b5f65189f7005793dbf2ffc3c910751accdd9,"",""
2,pagerank_small_4x8x16_20260424201029_62,2026-04-24T20:11:08+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,4,3g,2,3,2g,0.8,0.7,true,true,80k,20m,true,48m,lz4,224,true,"9.496;10.340;9.603",9.603,9.813,0.3751968372290291,9.496,10.34,0.038234672091004694,3,0,ok,6cda497191cd4b74917dce6241229aeceaab766d9ac0f4f4c2f734b3e0c8b0c0,"",""
2,pagerank_small_4x8x16_20260424201108_63,2026-04-24T20:11:49+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,1,5g,2,2,1g,0.7,0.3,false,false,112k,16m,false,80m,snappy,160,false,"10.080;10.643;10.585",10.585,10.436,0.25284118862769733,10.08,10.643,0.024227787334965247,3,0,ok,1237cf43085e2d134ac18563859e7f5bd2cc91b46444cba32fa40c44d70a8ce9,"",""
2,pagerank_small_4x8x16_20260424201149_64,2026-04-24T20:12:29+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,3,4g,3,1,1g,0.5,0.3,true,true,48k,22m,true,48m,lz4,256,true,"10.123;9.937;10.432",10.123,10.164,0.2041519042282001,9.937,10.432,0.02008578357223535,3,0,ok,36bcb2bf56cddf514d3cbf815ffae89fb5429df95aed895275d7c36bfdd23245,"",""
2,pagerank_small_4x8x16_20260424201229_65,2026-04-24T20:13:12+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,3,8g,3,2,4g,0.6,0.5,false,true,64k,6m,false,88m,lz4,192,false,"11.451;10.890;10.171",10.89,10.837333333333333,0.523883150669647,10.171,11.451,0.048340595841810434,3,0,ok,8f9c9cbadca1d7f38c212700313f1ef73c16871c49e9e407303679068c6f618e,"",""
2,pagerank_small_4x8x16_20260424201312_66,2026-04-24T20:13:48+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,6g,1,1,1g,0.7,0.4,false,true,48k,12m,false,80m,lz4,192,true,"8.852;9.081;9.068",9.068,9.000333333333334,0.10502169088124358,8.852,9.081,0.011668644592560673,3,0,ok,0b34909e64916756d4adb5220bba54a1099f4e27f6484c2921b7238deb75da1a,"",""
2,pagerank_small_4x8x16_20260424201349_67,2026-04-24T20:14:39+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,1g,3,2,2g,0.6,0.3,false,false,112k,12m,false,64m,lz4,256,false,"13.794;12.979;13.678",13.678,13.483666666666666,0.35998178966287914,12.979,13.794,0.026697618575279657,3,0,ok,450b5d2eedba81e2dedbcd41cd56326d52178a44e07b09cee8e0f2c1dc0f82b6,"",""
2,pagerank_small_4x8x16_20260424201439_68,2026-04-24T20:15:15+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,5g,1,1,3g,0.7,0.8,false,false,80k,16m,true,48m,lz4,256,true,"9.091;8.724;8.724",8.724,8.846333333333334,0.1730054591303082,8.724,9.091,0.01955674205474677,3,0,ok,798a98b4a90aadd1176fda4b05ceccafaf4c2c5ded60657c3a199be2df5269af,"",""
2,pagerank_small_4x8x16_20260424201515_69,2026-04-24T20:15:55+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,3,2g,2,4,2g,0.8,0.5,true,true,32k,18m,false,56m,lz4,192,true,"10.059;10.181;10.608",10.181,10.282666666666666,0.23537535035673518,10.059,10.608,0.022890496987493698,3,0,ok,2f75d04f669187c01b1a90783b074fcd667dfdbe6e1e2e9ece7d27397a5ce6a0,"",""
2,pagerank_small_4x8x16_20260424201555_70,2026-04-24T20:16:37+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,5g,1,4,2g,0.5,0.8,false,false,80k,14m,true,48m,snappy,192,false,"10.142;10.181;11.396",10.181,10.573,0.5821666428094285,10.142,11.396,0.055061632725756975,3,0,ok,74701d2ca767075bf609d320b2c7b5414492f24d8a1d2079e557aedc9cc143b3,"",""
2,pagerank_small_4x8x16_20260424201637_71,2026-04-24T20:17:17+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,7,8g,2,3,3g,0.6,0.3,true,true,112k,8m,false,72m,lz4,256,true,"9.986;9.952;10.989",9.986,10.309000000000001,0.481032916406629,9.952,10.989,0.04666145275066728,3,0,ok,e933f031ac3a9fbcdd5f092f865ac8d6c7902a5668cbe8e2b7a5f5b3cbe799b9,"",""
2,pagerank_small_4x8x16_20260424201717_72,2026-04-24T20:18:08+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,3g,3,1,3g,0.8,0.4,false,false,112k,14m,true,88m,snappy,128,false,"11.932;14.536;14.016",14.016,13.494666666666667,1.1251800843519324,11.932,14.536,0.08337961300898619,3,0,ok,df583afd2fac4975df0c5559ef606433fe342b7d3b7ba615af8fbc18aa4abe73,"",""
2,pagerank_small_4x8x16_20260424201808_73,2026-04-24T20:18:50+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,2,8g,2,3,3g,0.7,0.5,true,true,112k,6m,false,88m,lz4,224,false,"10.530;11.168;10.573",10.573,10.757,0.29115059104639734,10.53,11.168,0.02706615144058728,3,0,ok,cf11c111b59cf00894ae29704fd25fed70bfcf92cca96e49233fb4baa34256b1,"",""
2,pagerank_small_4x8x16_20260424201850_74,2026-04-24T20:19:29+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,7g,4,3,2g,0.3,0.5,false,false,48k,6m,true,80m,snappy,192,true,"9.857;9.605;9.725",9.725,9.729,0.1029174426421484,9.605,9.857,0.01057841943078923,3,0,ok,5a9ae3c009d4a86200deba93cae8150b9de7a1a2f2df96e77c50caef4021b72c,"",""
2,pagerank_small_4x8x16_20260424201929_75,2026-04-24T20:20:08+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,7,4g,3,4,4g,0.7,0.5,true,true,80k,4m,false,56m,lz4,224,false,"9.612;9.685;10.609",9.685,9.968666666666667,0.45376376624357684,9.612,10.609,0.04551900283323515,3,0,ok,1bd18f46d688b6a72cc0b2e96bb62af7218df5f9e050f5dcaa34ccf7bdbe82e8,"",""
2,pagerank_small_4x8x16_20260424202008_76,2026-04-24T20:20:52+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,8,1g,2,1,2g,0.6,0.6,false,true,96k,16m,true,64m,snappy,160,true,"10.810;12.047;11.308",11.308,11.388333333333334,0.5081878480334697,10.81,12.047,0.04462354878092812,3,0,ok,1500b1c419cddd8a3f24a5e3cddd6560a7671cea3634bbb9633d06e64a0a458b,"",""
2,pagerank_small_4x8x16_20260424202052_77,2026-04-24T20:21:35+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,1,7g,2,4,4g,0.6,0.6,true,false,128k,12m,false,72m,lz4,224,true,"11.113;10.250;11.473",11.113,10.945333333333334,0.5131707534751201,10.25,11.473,0.04688489037718846,3,0,ok,1e81f1bdabda727ab9cb8a5320176c014360a3ece09aefb3c29c856a49f26324,"",""
2,pagerank_small_4x8x16_20260424202135_78,2026-04-24T20:22:14+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,4,5g,1,1,2g,0.7,0.7,true,true,48k,22m,true,88m,lz4,160,true,"10.507;9.723;9.559",9.723,9.929666666666666,0.41369016855075913,9.559,10.507,0.04166203986881995,3,0,ok,d93c28579738c2f5bbb1b26659d3b0122cd90959d16447c3a8c4e7b1ce30439c,"",""
2,pagerank_small_4x8x16_20260424202214_79,2026-04-24T20:23:40+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,1,2g,2,3,3g,0.6,0.7,true,true,80k,24m,false,80m,snappy,224,true,"22.700;25.398;26.957",25.398,25.018333333333334,1.7585263401180236,22.7,26.957,0.0702895079655462,3,0,ok,11e6c5b6086c8575914e74ce27a6c287c4b11bc9f3c64f9f33bedfafd9da38e9,"",""
2,pagerank_small_4x8x16_20260424202340_80,2026-04-24T20:24:17+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,4,8,16,32,64,6,1g,3,3,1g,0.4,0.8,false,false,80k,20m,false,64m,lz4,224,false,"10.325;8.667;8.570",8.667,9.187333333333333,0.8054259052755184,8.57,10.325,0.08766699498681356,3,0,ok,6c3c5d1ed0a562d42103a1764f96e5adfb5d8008a1f653a1165f51ec8e2de65d,"",""
2,pagerank_small_8x4x8_20260424202507_1,2026-04-24T20:25:57+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,8,4,8,32,64,2,2g,1,2,4g,0.6,0.5,false,true,96k,20m,true,88m,lz4,160,false,"13.738;12.970;13.813",13.738,13.507,0.38094881545950476,12.97,13.813,0.02820380657877432,3,0,ok,ce7f1bc1ba9fb26e0fa7f6648a37eb089f35963c645bfa9e37aa89e2ad0dfdb5,"",""
2,pagerank_small_8x4x8_20260424202557_2,2026-04-24T20:26:38+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,8,4,8,32,64,4,8g,5,4,4g,0.4,0.8,true,true,96k,24m,false,80m,snappy,256,false,"11.063;10.287;10.435",10.435,10.595,0.3363965913422231,10.287,11.063,0.03175050413801067,3,0,ok,7f19db6601e55b406b8bb6d582ae0e46b0d1ed5e50f7a3b35344493fcc96c367,"",""
2,pagerank_small_8x4x8_20260424202638_3,2026-04-24T20:27:23+00:00,pagerank,small,pagerank_small_20260424_175032,"/Pagerank/Input",1811191,20260424,8,4,8,32,64,1,5g,2,3,2g,0.7,0.8,true,false,112k,24m,false,96m,snappy,256,false,"12.988;10.942;10.811",10.942,11.580333333333334,0.9968063447274442,10.811,12.988,0.08607751746300718,3,0,ok,1449f4721c3360c79db384577ef1db3a2a823dcb068c7efcc950f91b9c6a290a,"",""
