timestep,predicted_time,executor_cores,executor_instances,driver_cores,memory_fraction,memory_storageFraction,rpc_message_maxSize,executor_memory_mb,driver_memory_mb,shuffle_file_buffer_kb,broadcast_block_mb,maxSizeInFlight_mb,shuffle_compress,spill_compress,broadcast_compress,rdd_compress,io_codec
5561,16.051985239259196,4,3,3,0.7,0.6,224,6144.0,3072.0,80.0,14.0,48.0,1,1,0,0,lz4
5562,16.051985239259196,4,3,3,0.7,0.6,224,6144.0,3072.0,80.0,14.0,48.0,1,1,1,0,lz4
5563,16.057345114181388,4,3,3,0.7,0.6,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5564,16.057345114181388,4,3,3,0.7,0.6,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5565,16.057345114181388,4,3,3,0.7,0.6,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5566,16.057345114181388,4,3,3,0.7,0.6,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5567,16.057345114181388,4,3,3,0.7,0.6,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5568,16.057345114181388,4,3,3,0.7,0.6,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5569,16.057345114181388,4,3,3,0.7,0.6,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5570,16.057345114181388,4,3,3,0.7,0.6,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5571,16.07288223539351,4,3,3,0.7,0.7,224,6144.0,4096.0,80.0,14.0,48.0,1,1,1,0,lz4
5572,16.08272747348875,4,3,3,0.7,0.7,224,6144.0,4096.0,64.0,14.0,48.0,1,1,1,0,lz4
5573,16.072956758863867,4,3,3,0.6,0.7,224,6144.0,4096.0,64.0,14.0,48.0,1,1,1,0,lz4
5574,16.14145227129896,4,3,3,0.6,0.7,224,6144.0,4096.0,64.0,12.0,48.0,1,1,1,0,lz4
5575,16.130324025046754,4,3,2,0.6,0.7,224,6144.0,4096.0,64.0,12.0,48.0,1,1,1,0,lz4
5576,16.130324025046754,4,4,2,0.6,0.7,224,6144.0,4096.0,64.0,12.0,48.0,1,1,1,0,lz4
5577,16.11478690383463,4,4,2,0.6,0.6,224,6144.0,4096.0,64.0,12.0,48.0,1,1,1,0,lz4
5578,16.11478690383463,4,4,2,0.6,0.6,224,6144.0,4096.0,64.0,12.0,48.0,1,1,1,0,lz4
5579,16.12591515008684,4,4,3,0.6,0.6,224,6144.0,4096.0,64.0,12.0,48.0,1,1,1,0,lz4
5580,16.193631480053167,4,4,3,0.6,0.6,224,7168.0,4096.0,64.0,12.0,48.0,1,1,1,0,lz4
5581,16.193631480053167,4,4,3,0.6,0.6,224,7168.0,4096.0,64.0,12.0,48.0,1,1,1,0,lz4
5582,16.193631480053167,4,4,3,0.6,0.6,224,7168.0,4096.0,48.0,12.0,48.0,1,1,1,0,lz4
5583,16.193631480053167,4,4,3,0.6,0.5,224,7168.0,4096.0,48.0,12.0,48.0,1,1,1,0,lz4
5584,16.18250323380096,4,4,2,0.6,0.5,224,7168.0,4096.0,48.0,12.0,48.0,1,1,1,0,lz4
5585,16.18250323380096,4,4,2,0.6,0.5,224,8192.0,4096.0,48.0,12.0,48.0,1,1,1,0,lz4
5586,16.11400772136587,4,4,2,0.6,0.5,224,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5587,16.11400772136587,4,4,2,0.6,0.5,224,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5588,17.47975316352885,3,4,2,0.6,0.5,224,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5589,17.473862227767082,3,4,2,0.6,0.4,224,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5590,17.473862227767082,3,4,2,0.6,0.4,256,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5591,16.11400772136587,4,4,2,0.6,0.4,256,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5592,16.11400772136587,4,4,2,0.6,0.4,256,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5593,16.11400772136587,4,4,2,0.6,0.4,256,8192.0,4096.0,32.0,14.0,48.0,1,1,1,0,lz4
5594,16.12377843599075,4,4,2,0.7,0.4,256,8192.0,4096.0,32.0,14.0,48.0,1,1,1,0,lz4
5595,16.12377843599075,4,4,2,0.7,0.4,256,8192.0,4096.0,32.0,14.0,48.0,1,1,1,0,lz4
5596,16.12377843599075,4,4,2,0.7,0.4,256,8192.0,4096.0,32.0,14.0,48.0,1,1,1,0,lz4
5597,16.12377843599075,4,4,2,0.7,0.3,256,8192.0,4096.0,32.0,14.0,48.0,1,1,1,0,lz4
5598,16.12377843599075,4,4,2,0.7,0.3,256,8192.0,4096.0,32.0,14.0,48.0,1,1,1,0,lz4
5599,16.12377843599075,4,4,2,0.7,0.3,256,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5600,16.134906682242956,4,4,3,0.7,0.3,256,8192.0,4096.0,48.0,14.0,48.0,1,1,1,0,lz4
5601,17.548475825771146,3,3,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
5602,17.53671442990107,3,3,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
5603,17.548475825771146,3,3,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,1,snappy
5604,17.573536043716782,3,3,3,0.6,0.5,192,5120.0,2048.0,80.0,14.0,72.0,1,1,1,1,snappy
5605,17.633699223226312,3,3,4,0.6,0.5,192,5120.0,2048.0,80.0,14.0,72.0,1,1,1,1,snappy
5606,17.633699223226312,3,4,4,0.6,0.5,192,5120.0,2048.0,80.0,14.0,72.0,1,1,1,1,snappy
5607,17.633699223226312,3,4,4,0.6,0.5,192,5120.0,2048.0,80.0,14.0,72.0,1,1,1,1,snappy
5608,17.67009381100736,3,4,4,0.6,0.5,192,5120.0,2048.0,80.0,14.0,64.0,1,1,1,1,snappy
5609,17.65128077850873,3,4,4,0.6,0.5,192,4096.0,2048.0,80.0,14.0,64.0,1,1,1,1,snappy
5610,17.65544821678034,3,4,4,0.5,0.5,192,4096.0,2048.0,80.0,14.0,64.0,1,1,1,1,snappy
5611,17.65544821678034,3,4,4,0.5,0.5,192,4096.0,2048.0,80.0,14.0,64.0,1,1,1,1,snappy
5612,17.65544821678034,3,4,4,0.5,0.5,192,4096.0,2048.0,80.0,14.0,64.0,1,1,1,1,snappy
5613,17.65153003446111,3,4,4,0.5,0.5,192,4096.0,2048.0,80.0,14.0,64.0,1,0,1,1,snappy
5614,17.670343066959735,3,4,4,0.5,0.5,192,5120.0,2048.0,80.0,14.0,64.0,1,0,1,1,snappy
5615,17.666175628688134,3,4,4,0.6,0.5,192,5120.0,2048.0,80.0,14.0,64.0,1,0,1,1,snappy
5616,17.65399897578856,3,4,4,0.6,0.5,192,5120.0,2048.0,80.0,14.0,64.0,1,0,0,1,snappy
5617,17.65399897578856,3,4,4,0.6,0.5,192,5120.0,2048.0,80.0,14.0,64.0,1,0,0,1,snappy
5618,17.633760847790022,3,4,4,0.6,0.5,192,5120.0,3072.0,80.0,14.0,64.0,1,0,0,1,snappy
5619,17.573597668280488,3,4,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,64.0,1,0,0,1,snappy
5620,17.46006433778639,3,4,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,56.0,1,0,0,1,snappy
5621,17.46006433778639,3,4,3,0.6,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,0,0,1,snappy
5622,17.439687143221697,3,4,3,0.6,0.5,224,5120.0,3072.0,80.0,14.0,48.0,1,0,0,1,snappy
5623,16.091758050077495,4,4,3,0.6,0.5,224,5120.0,3072.0,80.0,14.0,48.0,1,0,0,1,snappy
5624,16.174904016604536,4,4,4,0.6,0.5,224,5120.0,3072.0,80.0,14.0,48.0,1,0,0,1,snappy
5625,16.184674731229418,4,4,4,0.7,0.5,224,5120.0,3072.0,80.0,14.0,48.0,1,0,0,1,snappy
5626,16.184674731229418,4,3,4,0.7,0.5,224,5120.0,3072.0,80.0,14.0,48.0,1,0,0,1,snappy
5627,16.20270040463009,4,3,4,0.7,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,0,0,1,snappy
5628,16.20270040463009,4,3,4,0.7,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,0,1,1,snappy
5629,16.523089288091025,4,3,4,0.8,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,0,1,1,snappy
5630,16.523089288091025,4,3,4,0.8,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,0,1,1,snappy
5631,16.523089288091025,4,3,4,0.8,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,0,1,1,snappy
5632,16.625499860915834,4,3,4,0.8,0.5,160,5120.0,3072.0,80.0,14.0,48.0,1,0,1,1,snappy
5633,16.523089288091025,4,3,4,0.8,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,0,1,1,snappy
5634,16.523089288091025,4,3,4,0.8,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5635,16.523089288091025,4,3,4,0.8,0.5,192,5120.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5636,16.511901888993208,4,3,4,0.8,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5637,16.511901888993208,4,3,4,0.8,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5638,16.191513005532276,4,3,4,0.7,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5639,16.10836703900523,4,3,3,0.7,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5640,16.119175240063434,4,3,3,0.7,0.5,192,4096.0,2048.0,80.0,14.0,48.0,1,1,1,1,snappy
5641,16.10836703900523,4,3,3,0.7,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5642,16.103567781357015,4,3,2,0.7,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5643,16.103567781357015,4,3,2,0.7,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5644,16.093797066732133,4,3,2,0.6,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5645,16.089264659324723,4,2,2,0.6,0.5,192,4096.0,3072.0,80.0,14.0,48.0,1,1,1,1,snappy
5646,16.04238825883478,4,2,2,0.6,0.5,192,4096.0,3072.0,80.0,16.0,48.0,1,1,1,1,snappy
5647,16.047748133756972,4,2,2,0.6,0.5,192,4096.0,4096.0,80.0,16.0,48.0,1,1,1,1,snappy
5648,16.052280541164382,4,3,2,0.6,0.5,192,4096.0,4096.0,80.0,16.0,48.0,1,1,1,1,snappy
5649,16.062051255789264,4,3,2,0.7,0.5,192,4096.0,4096.0,80.0,16.0,48.0,1,1,1,1,snappy
5650,16.344530665043848,4,3,2,0.8,0.5,192,4096.0,4096.0,80.0,16.0,48.0,1,1,1,1,snappy
5651,17.53671442990107,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
5652,17.56787198064508,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,64.0,1,1,1,0,snappy
5653,17.448835885233287,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,56.0,1,1,1,0,snappy
5654,17.430022852734663,3,3,3,0.6,0.6,192,4096.0,3072.0,80.0,14.0,56.0,1,1,1,0,snappy
5655,17.42573289415929,3,3,3,0.6,0.6,192,4096.0,3072.0,80.0,14.0,56.0,1,1,0,0,snappy
5656,17.44597102215783,3,3,3,0.6,0.6,192,4096.0,2048.0,80.0,14.0,56.0,1,1,0,0,snappy
5657,17.44597102215783,3,3,3,0.6,0.7,192,4096.0,2048.0,80.0,14.0,56.0,1,1,0,0,snappy
5658,17.44597102215783,3,3,3,0.6,0.7,192,4096.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5659,17.47069879184185,3,2,3,0.6,0.7,192,4096.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5660,17.47069879184185,3,2,3,0.6,0.7,192,4096.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5661,17.47069879184185,3,2,3,0.6,0.7,192,4096.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5662,17.47069879184185,3,2,3,0.6,0.6,192,4096.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5663,17.58973488725365,3,2,3,0.6,0.6,192,4096.0,2048.0,96.0,14.0,64.0,1,1,0,0,snappy
5664,17.58973488725365,3,2,3,0.6,0.6,192,4096.0,2048.0,96.0,14.0,64.0,1,1,0,0,snappy
5665,17.58973488725365,3,2,3,0.6,0.6,192,4096.0,2048.0,96.0,14.0,64.0,1,1,0,0,snappy
5666,17.47069879184185,3,2,3,0.6,0.6,192,4096.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5667,17.47069879184185,3,2,3,0.6,0.6,192,4096.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5668,17.450321597277156,3,2,3,0.6,0.6,224,4096.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5669,17.406781293756904,3,2,3,0.6,0.6,224,3072.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5670,17.426089210169497,3,2,3,0.6,0.6,224,2048.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5671,17.429474626836164,3,2,3,0.7,0.6,224,2048.0,2048.0,96.0,14.0,56.0,1,1,0,0,snappy
5672,17.429474626836164,3,2,3,0.7,0.6,224,2048.0,2048.0,80.0,14.0,56.0,1,1,0,0,snappy
5673,17.36204807910406,3,2,3,0.7,0.6,224,2048.0,2048.0,80.0,14.0,56.0,1,1,0,0,lz4
5674,16.121251797559434,4,2,3,0.7,0.6,224,2048.0,2048.0,80.0,14.0,56.0,1,1,0,0,lz4
5675,16.0804302950072,4,2,3,0.7,0.6,224,2048.0,2048.0,80.0,16.0,56.0,1,1,0,0,lz4
5676,16.017764342075104,4,2,3,0.7,0.6,224,3072.0,2048.0,80.0,16.0,56.0,1,1,0,0,lz4
5677,16.33604874725969,4,2,3,0.8,0.6,224,3072.0,2048.0,80.0,16.0,56.0,1,1,0,0,lz4
5678,16.41442186325763,4,2,3,0.8,0.6,224,3072.0,2048.0,80.0,16.0,64.0,1,1,0,0,lz4
5679,16.41442186325763,4,2,3,0.8,0.6,224,3072.0,2048.0,80.0,16.0,64.0,1,1,0,0,lz4
5680,16.300877849208412,4,2,3,0.8,0.6,224,3072.0,2048.0,80.0,16.0,72.0,1,1,0,0,lz4
5681,16.300877849208412,4,2,3,0.8,0.5,224,3072.0,2048.0,80.0,16.0,72.0,1,1,0,0,lz4
5682,16.295375084290715,4,2,3,0.8,0.5,224,3072.0,2048.0,80.0,16.0,72.0,1,1,0,1,lz4
5683,16.210432845350383,4,2,3,0.8,0.5,224,3072.0,2048.0,80.0,16.0,72.0,0,1,0,1,lz4
5684,16.289032157837024,4,2,4,0.8,0.5,224,3072.0,2048.0,80.0,16.0,72.0,0,1,0,1,lz4
5685,16.29453492275472,4,2,4,0.8,0.5,224,3072.0,2048.0,80.0,16.0,72.0,0,1,0,0,lz4
5686,16.29453492275472,4,2,4,0.8,0.5,224,3072.0,2048.0,80.0,16.0,72.0,0,1,0,0,lz4
5687,16.29453492275472,4,2,4,0.8,0.5,224,3072.0,2048.0,80.0,16.0,72.0,0,1,0,0,lz4
5688,16.311494542096288,4,2,4,0.8,0.5,224,2048.0,2048.0,80.0,16.0,72.0,0,1,0,0,lz4
5689,16.311494542096288,4,2,4,0.8,0.5,224,2048.0,2048.0,64.0,16.0,72.0,0,1,0,0,lz4
5690,16.311494542096288,4,2,4,0.8,0.5,192,2048.0,2048.0,64.0,16.0,72.0,0,1,0,0,lz4
5691,16.416734883750514,4,2,4,0.8,0.5,192,2048.0,2048.0,64.0,16.0,72.0,0,1,0,0,snappy
5692,16.338135571263876,4,2,3,0.8,0.5,192,2048.0,2048.0,64.0,16.0,72.0,0,1,0,0,snappy
5693,16.496039794882336,4,2,3,0.8,0.5,192,2048.0,2048.0,64.0,16.0,72.0,1,1,0,0,snappy
5694,16.496039794882336,4,2,3,0.8,0.5,192,2048.0,2048.0,64.0,16.0,72.0,1,1,0,0,snappy
5695,16.496039794882336,4,2,3,0.8,0.5,192,2048.0,2048.0,64.0,16.0,72.0,1,1,0,0,snappy
5696,16.390799453228105,4,2,3,0.8,0.5,192,2048.0,2048.0,64.0,16.0,72.0,1,1,0,0,lz4
5697,16.390799453228105,4,2,3,0.8,0.5,192,1024.0,2048.0,64.0,16.0,72.0,1,1,0,0,lz4
5698,17.55574565056552,3,2,3,0.8,0.5,192,1024.0,2048.0,64.0,16.0,72.0,1,1,0,0,lz4
5699,17.520689731253352,3,2,3,0.8,0.5,192,1024.0,2048.0,80.0,16.0,72.0,1,1,0,0,lz4
5700,17.520689731253352,3,2,3,0.8,0.5,192,1024.0,2048.0,80.0,16.0,72.0,1,1,0,0,lz4
5701,17.498968399812334,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,16.0,72.0,1,1,1,1,snappy
5702,17.360748655039583,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,16.0,72.0,0,1,1,1,snappy
5703,17.33095207899474,3,3,2,0.6,0.6,192,5120.0,3072.0,80.0,16.0,72.0,0,1,1,1,snappy
5704,17.224619773437944,3,3,2,0.6,0.6,192,5120.0,4096.0,80.0,16.0,72.0,0,1,1,1,snappy
5705,17.224619773437944,3,3,2,0.6,0.6,192,5120.0,4096.0,96.0,16.0,72.0,0,1,1,1,snappy
5706,17.33095207899474,3,3,2,0.6,0.6,192,5120.0,3072.0,96.0,16.0,72.0,0,1,1,1,snappy
5707,17.33199606047622,3,3,2,0.6,0.6,192,6144.0,3072.0,96.0,16.0,72.0,0,1,1,1,snappy
5708,17.33199606047622,3,3,2,0.6,0.6,192,6144.0,3072.0,96.0,16.0,72.0,0,1,1,1,snappy
5709,17.33199606047622,3,3,2,0.6,0.6,192,6144.0,3072.0,96.0,16.0,72.0,0,1,1,1,snappy
5710,17.329894183893444,3,3,2,0.6,0.6,192,6144.0,3072.0,96.0,16.0,72.0,0,1,1,1,lz4
5711,17.34184027895065,3,3,2,0.6,0.6,192,6144.0,3072.0,96.0,14.0,72.0,0,1,1,1,lz4
5712,17.369038686677182,3,3,2,0.6,0.6,192,6144.0,3072.0,96.0,14.0,64.0,0,1,1,1,lz4
5713,17.27581426675327,3,3,2,0.6,0.6,192,6144.0,4096.0,96.0,14.0,64.0,0,1,1,1,lz4
5714,16.0212709976472,4,3,2,0.6,0.6,192,6144.0,4096.0,96.0,14.0,64.0,0,1,1,1,lz4
5715,16.0212709976472,4,3,2,0.6,0.6,224,6144.0,4096.0,96.0,14.0,64.0,0,1,1,1,lz4
5716,16.0212709976472,4,3,2,0.6,0.6,224,6144.0,4096.0,80.0,14.0,64.0,0,1,1,1,lz4
5717,15.920477495663077,4,3,2,0.6,0.6,224,6144.0,4096.0,80.0,14.0,72.0,0,1,1,1,lz4
5718,15.920477495663077,4,3,2,0.6,0.6,224,6144.0,4096.0,80.0,14.0,72.0,0,1,1,1,lz4
5719,15.924868313564312,4,3,2,0.6,0.6,224,5120.0,4096.0,80.0,14.0,72.0,0,1,1,1,lz4
5720,15.976789697125453,4,3,2,0.6,0.6,224,5120.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
5721,15.976789697125453,4,3,2,0.6,0.6,224,5120.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
5722,16.09557074821171,4,3,2,0.6,0.6,224,5120.0,4096.0,80.0,14.0,64.0,1,1,1,1,lz4
5723,16.09557074821171,4,3,2,0.6,0.6,224,5120.0,4096.0,80.0,14.0,64.0,1,1,1,1,lz4
5724,16.10534146283659,4,3,2,0.7,0.6,224,5120.0,4096.0,80.0,14.0,64.0,1,1,1,1,lz4
5725,16.10534146283659,4,3,1,0.7,0.6,224,5120.0,4096.0,80.0,14.0,64.0,1,1,1,1,lz4
5726,16.07649073574732,4,3,1,0.7,0.6,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5727,16.07649073574732,4,3,1,0.7,0.6,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5728,16.07649073574732,4,3,1,0.7,0.6,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5729,16.07649073574732,4,3,1,0.7,0.6,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5730,16.07649073574732,4,3,1,0.7,0.5,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5731,16.07649073574732,4,2,1,0.7,0.5,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5732,16.06672002112244,4,2,1,0.6,0.5,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5733,16.06672002112244,4,2,1,0.6,0.5,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5734,16.06672002112244,4,2,2,0.6,0.5,224,5120.0,4096.0,80.0,16.0,64.0,1,1,1,1,lz4
5735,15.947938970036182,4,2,2,0.6,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,1,lz4
5736,15.947938970036182,4,2,2,0.6,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,1,lz4
5737,15.92675598392507,4,2,2,0.5,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,1,lz4
5738,15.92675598392507,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,1,lz4
5739,15.92675598392507,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,0,lz4
5740,15.92675598392507,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,0,lz4
5741,15.92675598392507,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,0,lz4
5742,15.92675598392507,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,0,lz4
5743,15.92675598392507,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,0,lz4
5744,15.92675598392507,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,16.0,72.0,1,1,1,1,lz4
5745,15.95560671101434,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,14.0,72.0,1,1,1,1,lz4
5746,15.903685327453202,4,2,1,0.5,0.5,224,5120.0,4096.0,80.0,14.0,72.0,0,1,1,1,lz4
5747,15.903685327453202,4,2,1,0.5,0.6,224,5120.0,4096.0,80.0,14.0,72.0,0,1,1,1,lz4
5748,15.903685327453202,4,2,1,0.5,0.6,224,5120.0,4096.0,80.0,14.0,72.0,0,1,1,1,lz4
5749,15.903685327453202,4,2,2,0.5,0.6,224,5120.0,4096.0,80.0,14.0,72.0,0,1,1,1,lz4
5750,15.903685327453202,4,2,2,0.5,0.6,192,5120.0,4096.0,80.0,14.0,72.0,0,1,1,1,lz4
5751,17.53671442990107,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
5752,17.53671442990107,3,3,3,0.6,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
5753,17.54088186817268,3,3,3,0.5,0.6,192,5120.0,3072.0,80.0,14.0,72.0,1,1,1,0,snappy
5754,17.565885604945166,3,3,3,0.5,0.6,192,5120.0,3072.0,64.0,14.0,72.0,1,1,1,0,snappy
5755,17.590613374629182,3,2,3,0.5,0.6,192,5120.0,3072.0,64.0,14.0,72.0,1,1,1,0,snappy
5756,17.602374770499257,3,2,3,0.5,0.6,192,5120.0,3072.0,64.0,14.0,72.0,1,1,1,1,snappy
5757,17.59845658818003,3,2,3,0.5,0.6,192,5120.0,3072.0,64.0,14.0,72.0,1,0,1,1,snappy
5758,17.591102025227553,3,2,3,0.5,0.6,192,5120.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5759,17.591102025227553,3,2,3,0.5,0.6,192,5120.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5760,17.586711207326317,3,2,3,0.5,0.6,192,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5761,17.566334012761622,3,2,3,0.5,0.6,224,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5762,17.566334012761622,3,2,3,0.5,0.6,224,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5763,17.566334012761622,3,2,3,0.5,0.5,224,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5764,17.625468091742057,3,2,4,0.5,0.5,224,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5765,17.611544634951933,3,2,4,0.6,0.5,224,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5766,17.625586266680546,3,2,4,0.6,0.4,224,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5767,17.593884717535243,3,3,4,0.6,0.4,224,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5768,17.52179185052571,3,3,3,0.6,0.4,224,6144.0,3072.0,64.0,14.0,72.0,1,0,0,1,snappy
5769,17.52914641347819,3,3,3,0.6,0.4,224,6144.0,3072.0,64.0,14.0,72.0,1,0,1,1,snappy
5770,17.405679389373482,3,3,3,0.6,0.4,224,6144.0,4096.0,64.0,14.0,72.0,1,0,1,1,snappy
5771,16.034241969261753,4,3,3,0.6,0.4,224,6144.0,4096.0,64.0,14.0,72.0,1,0,1,1,snappy
5772,16.15302302034801,4,3,3,0.6,0.4,224,6144.0,4096.0,64.0,14.0,64.0,1,0,1,1,snappy
5773,16.148490612940602,4,2,3,0.6,0.4,224,6144.0,4096.0,64.0,14.0,64.0,1,0,1,1,snappy
5774,16.148490612940602,4,2,3,0.6,0.4,224,6144.0,4096.0,64.0,14.0,64.0,1,0,1,1,snappy
5775,16.148490612940602,4,2,3,0.6,0.4,224,6144.0,4096.0,64.0,14.0,64.0,1,0,1,1,snappy
5776,16.216986125375694,4,2,3,0.6,0.4,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,1,snappy
5777,16.204903943938305,4,2,2,0.6,0.4,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,1,snappy
5778,16.199666906901264,4,2,2,0.6,0.4,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
5779,16.209437621526146,4,2,2,0.7,0.4,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
5780,16.209437621526146,4,2,2,0.7,0.3,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
5781,16.209437621526146,4,2,2,0.7,0.3,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
5782,16.49191703078073,4,2,2,0.8,0.3,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
5783,16.49191703078073,4,2,2,0.8,0.3,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
5784,16.49715406781777,4,2,2,0.8,0.3,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,1,snappy
5785,16.49715406781777,4,2,2,0.8,0.3,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,1,snappy
5786,16.49191703078073,4,2,2,0.8,0.3,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
5787,16.49191703078073,4,2,2,0.8,0.3,224,6144.0,4096.0,64.0,12.0,64.0,1,0,1,0,snappy
